vermont,13998,7,4,8,2,1,0,94770,0,1,0,2,2,2,45
vermont,21998,4,4,2,2,1,0,27549,0,1,0,2,3,5,45
vermont,10995,12,4,12,2,3,0,93000,0,1,0,2,2,2,45
vermont,8500,12,4,12,2,3,0,,0,1,0,1,2,1,45
vermont,4000,14,4,2,3,3,0,,0,0,0,-1,1,-1,45
vermont,7995,12,4,10,2,3,0,111162,0,1,-1,-1,-1,-1,45
vermont,14900,7,4,4,2,4,0,106721,0,1,2,-1,-1,-1,45
vermont,18900,8,4,13,2,4,0,86155,0,1,0,-1,-1,-1,45
vermont,11495,12,4,2,2,3,0,67617,0,1,2,0,8,0,45
charlottesville,12000,11,4,2,2,-1,0,96500,0,0,-1,-1,7,4,46
vermont,21998,4,4,2,2,1,0,27549,0,1,0,2,3,5,45
vermont,13998,7,4,8,2,1,0,94770,0,1,0,2,2,2,45
vermont,21998,4,4,2,2,1,0,27549,0,1,0,2,3,5,45
vermont,15995,9,4,0,2,3,0,44000,0,1,2,-1,8,1,45
vermont,9975,9,4,10,2,-1,0,92625,0,1,0,-1,2,2,45
vermont,11975,7,4,10,2,-1,0,112170,0,1,0,-1,2,1,45
vermont,31975,4,4,2,2,-1,0,23590,0,1,0,-1,3,4,45
vermont,9975,7,4,10,2,-1,0,129333,0,1,0,-1,2,4,45
charlottesville,4300,14,4,10,2,3,0,,0,0,0,2,2,2,46
charlottesville,21600,4,4,2,3,-1,0,18414,0,1,-1,-1,3,-1,46
charlottesville,18995,4,4,8,-1,-1,0,28815,0,1,-1,2,2,-1,46
charlottesville,19500,24,4,18,2,3,0,3000,0,0,2,-1,-1,6,46
charlottesville,11995,5,4,2,-1,-1,0,60871,0,0,-1,0,3,1,46
charlottesville,21995,3,4,8,-1,-1,0,21640,0,1,-1,2,2,1,46
charlottesville,8200,21,4,2,3,3,0,166407,0,0,2,-1,3,2,46
charlottesville,19795,4,4,4,-1,-1,0,50111,0,1,-1,-1,3,-1,46
charlottesville,5950,17,4,2,2,-1,0,90628,0,1,2,-1,3,4,46
charlottesville,6950,14,4,2,2,-1,0,141332,0,1,2,-1,3,-1,46
charlottesville,15995,4,4,4,-1,-1,0,72546,0,1,-1,-1,3,0,46
charlottesville,18995,4,4,8,-1,-1,0,27986,0,1,-1,2,2,-1,46
charlottesville,27995,3,4,12,-1,-1,2,65592,0,1,0,-1,2,1,46
charlottesville,29995,4,4,12,-1,-1,0,67498,0,1,-1,-1,2,2,46
charlottesville,2800,18,4,2,3,3,0,245000,0,1,2,2,3,4,46
charlottesville,16995,3,4,10,-1,-1,0,101833,0,1,-1,-1,2,1,46
charlottesville,17995,4,4,8,-1,-1,0,35792,0,1,-1,2,2,-1,46
charlottesville,25000,4,4,4,3,-1,0,54942,0,2,-1,-1,3,2,46
charlottesville,5900,13,4,10,2,3,0,130000,0,1,0,0,2,0,46
charlottesville,26000,3,4,24,3,-1,4,16139,0,2,2,-1,0,0,46
charlottesville,23100,5,4,2,3,-1,0,12745,0,1,-1,-1,3,2,46
charlottesville,22000,6,4,4,3,-1,0,47914,0,1,2,-1,3,0,46
charlottesville,14995,4,4,2,-1,-1,0,61400,0,1,-1,0,3,1,46
charlottesville,17995,4,4,2,-1,-1,0,30600,0,1,-1,0,3,10,46
charlottesville,21800,4,4,24,3,-1,3,22945,0,2,2,-1,0,1,46
charlottesville,1750,19,4,4,3,4,0,234000,0,1,2,-1,3,4,46
charlottesville,10000,16,4,5,2,4,0,100200,0,1,2,1,7,4,46
charlottesville,7500,9,4,2,2,3,0,116000,0,1,0,-1,3,-1,46
charlottesville,8950,12,4,6,2,4,0,118553,0,1,2,-1,3,0,46
charlottesville,4400,16,4,2,2,3,0,167000,0,0,0,1,3,1,46
charlottesville,3925,27,4,NOTVALID,3,3,0,,0,1,2,1,3,1,46
charlottesville,27995,5,4,6,-1,-1,0,43830,0,1,-1,2,3,0,46
charlottesville,3500,14,4,2,3,3,0,170000,0,0,2,2,3,4,46
charlottesville,29200,2,4,2,3,-1,0,1382,0,1,-1,-1,3,2,46
charlottesville,19495,4,4,8,-1,-1,0,31779,0,1,-1,2,2,0,46
charlottesville,19500,24,4,18,2,3,0,3000,0,0,2,-1,-1,6,46
charlottesville,27400,2,4,2,3,-1,0,16065,0,1,-1,-1,3,0,46
charlottesville,5300,11,4,2,3,3,0,108000,0,0,2,-1,3,6,46
charlottesville,5000,14,4,2,2,3,0,140000,0,1,2,-1,3,-1,46
charlottesville,8777,9,4,2,-1,-1,0,98585,0,1,-1,0,3,0,46
danville,11665,9,4,4,2,3,0,101283,0,1,0,-1,3,-1,46
fredericksburg,5999,20,4,14,2,-1,0,109900,0,0,-1,-1,-1,-1,46
fredericksburg,3500,16,4,4,2,3,0,159602,0,1,2,-1,3,0,46
fredericksburg,3100,16,4,2,2,3,0,130145,0,1,-1,2,3,4,46
fredericksburg,18500,3,4,8,-1,-1,0,48825,0,1,-1,2,2,-1,46
fredericksburg,8200,21,4,2,2,3,0,166407,0,0,2,-1,3,2,46
fredericksburg,16388,5,4,2,-1,-1,0,34856,0,1,2,-1,-1,0,46
fredericksburg,4850,18,4,2,-1,-1,0,78000,0,1,-1,-1,7,-1,46
fredericksburg,19900,4,4,1,-1,-1,0,46512,0,1,-1,3,8,1,46
fredericksburg,22500,6,4,2,2,-1,0,50219,0,1,-1,-1,-1,-1,46
fredericksburg,7500,13,4,2,-1,-1,0,,0,1,-1,-1,-1,-1,46
fredericksburg,3000,22,4,14,4,1,0,139487,0,0,-1,-1,8,4,46
fredericksburg,3100,16,4,2,2,3,0,130145,0,1,-1,2,3,4,46
fredericksburg,8500,10,4,2,3,3,0,83900,0,0,0,1,7,2,46
fredericksburg,4377,13,4,10,-1,3,0,150714,0,1,-1,-1,2,4,46
fredericksburg,15695,7,4,2,-1,-1,0,92307,0,1,-1,0,3,2,46
fredericksburg,7995,17,4,15,-1,-1,0,42765,0,1,-1,-1,8,-1,46
fredericksburg,19400,4,4,4,-1,-1,0,39392,0,1,-1,-1,3,-1,46
fredericksburg,13177,9,4,4,-1,4,0,59177,0,1,2,-1,3,3,46
fredericksburg,29488,2,4,2,-1,-1,0,18229,0,1,-1,-1,-1,-1,46
fredericksburg,4995,13,4,2,-1,-1,0,144630,0,1,-1,0,3,-1,46
fredericksburg,12995,7,4,4,-1,-1,0,93813,0,1,-1,-1,9,-1,46
fredericksburg,15890,5,4,4,1,1,0,68410,0,1,2,2,3,4,46
fredericksburg,13495,8,4,6,-1,-1,0,100759,0,1,-1,2,3,-1,46
fredericksburg,16995,7,4,NOTVALID,-1,4,0,118197,0,1,0,-1,3,0,46
fredericksburg,16998,4,4,2,2,-1,0,55195,0,1,0,-1,3,4,46
fredericksburg,4000,16,4,2,-1,3,0,112056,0,1,2,-1,3,2,46
fredericksburg,16490,4,4,2,-1,-1,0,55801,0,1,-1,0,3,0,46
fredericksburg,12995,7,4,4,-1,-1,0,93813,0,1,-1,-1,9,-1,46
fredericksburg,3500,16,4,4,2,3,0,159602,0,1,2,-1,3,0,46
fredericksburg,8777,9,4,2,-1,-1,0,98585,0,1,-1,0,3,0,46
fredericksburg,8500,21,4,18,2,3,0,91000,0,1,2,0,8,2,46
harrisonburg,9950,9,4,0,2,3,0,82000,0,1,2,-1,7,0,46
harrisonburg,4999,17,4,4,2,3,0,119177,0,1,2,-1,3,4,46
harrisonburg,6495,11,4,2,2,3,0,102431,0,1,2,-1,3,1,46
harrisonburg,5999,14,4,10,2,3,0,124500,0,1,0,-1,2,0,46
harrisonburg,4700,16,4,10,2,3,0,96000,0,1,0,-1,2,4,46
harrisonburg,4900,12,4,4,3,3,0,138260,0,1,2,-1,3,5,46
harrisonburg,7890,11,4,4,1,3,0,99775,0,1,2,1,3,4,46
harrisonburg,6800,9,4,2,2,3,0,125177,0,1,0,1,3,0,46
harrisonburg,3850,13,4,2,3,3,0,188428,0,0,2,1,3,0,46
harrisonburg,5995,14,4,2,2,3,0,109000,0,1,2,0,3,4,46
harrisonburg,12550,7,4,8,2,1,0,83100,0,1,0,-1,2,0,46
harrisonburg,4495,16,4,2,2,3,0,106999,0,1,2,-1,7,2,46
harrisonburg,7500,48,4,1,3,1,0,183256,0,0,2,0,7,1,46
harrisonburg,7890,11,4,4,1,3,0,99775,0,1,2,1,3,4,46
harrisonburg,8550,10,4,2,-1,3,0,110069,0,1,0,-1,3,1,46
harrisonburg,6990,9,4,2,2,3,0,125177,0,1,0,1,3,0,46
harrisonburg,13950,9,4,4,2,4,0,97980,0,1,0,-1,3,5,46
harrisonburg,3999,18,4,2,2,3,0,111437,0,1,2,-1,3,5,46
harrisonburg,8777,9,4,2,-1,-1,0,98585,0,1,-1,0,3,0,46
lynchburg,6995,12,4,2,2,3,0,79620,0,1,2,2,3,4,46
lynchburg,6500,9,4,2,2,3,0,99617,0,1,2,-1,3,4,46
lynchburg,8899,11,4,2,2,3,0,72781,0,1,0,1,7,5,46
lynchburg,8799,9,4,2,3,3,0,74947,0,1,2,2,3,2,46
lynchburg,25750,6,4,6,1,3,0,,0,1,0,2,3,-1,46
lynchburg,3100,16,4,2,2,3,0,130145,0,0,-1,2,3,4,46
lynchburg,4499,18,4,6,3,4,0,97863,0,1,2,2,3,5,46
lynchburg,8950,12,4,6,2,4,0,118553,0,1,2,-1,3,0,46
lynchburg,12108,7,4,4,-1,1,0,93022,0,1,-1,-1,3,0,46
new river valley,1299,19,4,2,2,3,0,,0,1,-1,1,-1,3,46
new river valley,3500,13,4,2,2,3,0,,0,1,-1,1,4,-1,46
new river valley,3500,12,4,2,2,3,0,,0,1,-1,1,4,4,46
new river valley,8950,12,4,6,2,4,0,118553,0,1,2,-1,3,0,46
norfolk / hampton roads,11950,7,4,4,2,1,0,85084,0,1,0,-1,3,4,46
norfolk / hampton roads,7250,13,4,2,2,3,0,117340,0,1,2,-1,7,0,46
norfolk / hampton roads,4997,14,4,4,2,3,0,161933,0,1,2,-1,3,-1,46
norfolk / hampton roads,12999,12,4,12,1,3,0,94000,0,1,0,-1,2,2,46
norfolk / hampton roads,5500,19,4,2,2,3,0,119500,0,0,2,0,3,2,46
norfolk / hampton roads,10,11,4,4,2,3,0,,0,1,2,-1,-1,-1,46
norfolk / hampton roads,3500,21,4,14,-1,3,0,142000,0,0,2,-1,7,-1,46
norfolk / hampton roads,7995,9,4,0,-1,-1,0,89270,0,1,-1,3,7,4,46
norfolk / hampton roads,25000,48,4,1,1,1,0,160673,0,0,2,0,7,11,46
norfolk / hampton roads,8995,12,4,2,-1,-1,0,91775,0,1,-1,0,7,0,46
norfolk / hampton roads,6500,12,4,10,2,3,0,,0,1,0,2,2,0,46
norfolk / hampton roads,3100,16,4,2,2,3,0,130145,0,0,-1,2,3,4,46
norfolk / hampton roads,9000,9,4,12,3,-1,1,157000,0,1,0,-1,-1,0,46
norfolk / hampton roads,5900,34,4,2,2,3,0,,0,1,2,0,3,0,46
norfolk / hampton roads,11550,9,4,2,2,3,0,67976,0,1,-1,-1,3,0,46
norfolk / hampton roads,3500,19,4,6,2,4,0,167410,0,1,-1,-1,-1,0,46
norfolk / hampton roads,6000,10,4,2,-1,-1,0,110000,0,0,-1,-1,-1,-1,46
norfolk / hampton roads,6895,9,4,2,1,3,0,127220,0,1,0,1,3,4,46
norfolk / hampton roads,1500,17,4,2,4,3,0,170001,0,1,2,1,3,4,46
norfolk / hampton roads,9995,9,4,2,-1,-1,0,95167,0,1,-1,0,3,4,46
norfolk / hampton roads,5000,11,4,2,3,-1,0,135000,0,1,-1,-1,-1,-1,46
norfolk / hampton roads,9999,10,4,2,3,-1,0,98037,0,1,-1,-1,7,2,46
norfolk / hampton roads,1800,19,4,12,3,4,0,157000,0,1,2,1,2,2,46
norfolk / hampton roads,8900,10,4,4,-1,-1,0,,0,1,-1,-1,-1,-1,46
norfolk / hampton roads,9495,9,4,2,-1,-1,0,90223,0,1,-1,0,7,0,46
norfolk / hampton roads,14900,7,4,2,3,3,0,41521,0,1,2,0,8,4,46
norfolk / hampton roads,6900,10,4,4,2,3,0,115400,0,1,-1,1,3,0,46
norfolk / hampton roads,4500,12,4,2,3,3,0,124000,0,1,-1,1,3,0,46
norfolk / hampton roads,14100,12,4,5,-1,4,0,81552,0,1,2,-1,8,4,46
norfolk / hampton roads,7998,13,4,4,2,3,0,84115,0,1,0,-1,-1,-1,46
norfolk / hampton roads,4997,14,4,4,2,3,0,161933,0,1,2,-1,3,-1,46
norfolk / hampton roads,18800,5,4,NOTVALID,1,1,0,36900,3,1,2,0,7,5,46
norfolk / hampton roads,26500,27,4,26,2,4,0,,0,0,2,-1,7,5,46
norfolk / hampton roads,6000,9,4,2,3,3,0,137000,0,1,2,1,3,0,46
norfolk / hampton roads,4999,15,4,NOTVALID,-1,-1,0,,0,1,-1,-1,-1,-1,46
norfolk / hampton roads,700,23,4,4,4,4,0,238000,0,1,2,2,3,2,46
norfolk / hampton roads,5500,14,4,2,2,3,0,96000,0,1,2,-1,3,-1,46
norfolk / hampton roads,3100,16,4,2,2,3,0,130145,0,0,-1,2,3,4,46
norfolk / hampton roads,1000,11,4,4,2,3,0,,0,1,2,-1,-1,-1,46
norfolk / hampton roads,14995,6,4,4,2,-1,0,114848,0,1,-1,-1,3,0,46
norfolk / hampton roads,9495,9,4,2,-1,-1,0,90223,0,1,-1,0,7,0,46
norfolk / hampton roads,4999,14,4,12,2,3,0,100181,0,1,0,2,2,-1,46
norfolk / hampton roads,3399,15,4,NOTVALID,-1,-1,0,,0,1,-1,-1,-1,-1,46
norfolk / hampton roads,18950,6,4,3,-1,-1,0,76466,0,1,2,-1,8,-1,46
norfolk / hampton roads,12295,11,4,0,-1,3,0,60354,-1,0,2,-1,8,4,46
norfolk / hampton roads,15000,7,4,2,-1,-1,0,,0,1,-1,-1,-1,-1,46
norfolk / hampton roads,6995,16,4,4,2,-1,0,91018,0,0,2,-1,3,2,46
norfolk / hampton roads,19300,5,4,24,3,-1,3,30050,0,2,2,-1,0,1,46
norfolk / hampton roads,16750,7,4,4,-1,-1,0,69868,0,1,2,-1,3,-1,46
norfolk / hampton roads,13500,7,4,10,-1,1,0,79212,0,1,-1,-1,2,0,46
norfolk / hampton roads,27990,9,4,18,-1,4,0,79341,0,0,2,-1,9,0,46
norfolk / hampton roads,9499,10,4,4,-1,3,0,117087,0,0,2,-1,3,0,46
norfolk / hampton roads,20600,4,4,1,3,-1,0,31444,0,1,2,-1,7,2,46
norfolk / hampton roads,24600,4,4,10,3,-1,0,48320,0,1,-1,-1,9,0,46
norfolk / hampton roads,4000,33,4,NOTVALID,2,3,0,215000,0,0,2,2,3,0,46
norfolk / hampton roads,19600,7,4,4,1,1,0,35691,0,1,2,1,3,5,46
norfolk / hampton roads,19900,7,4,2,3,-1,0,75665,0,1,-1,-1,3,4,46
norfolk / hampton roads,5990,13,4,2,1,3,0,118784,0,1,2,2,3,1,46
norfolk / hampton roads,13995,7,4,12,2,-1,0,95955,0,1,-1,-1,2,0,46
norfolk / hampton roads,14995,6,4,4,2,-1,0,114848,0,1,-1,-1,3,0,46
norfolk / hampton roads,3100,16,4,2,2,3,0,130145,0,0,-1,2,3,4,46
norfolk / hampton roads,5750,14,4,12,2,4,0,153000,0,1,0,2,2,2,46
norfolk / hampton roads,8500,9,4,0,-1,-1,0,89270,0,1,-1,3,7,4,46
norfolk / hampton roads,5500,14,4,2,2,-1,0,140069,0,2,2,-1,3,0,46
norfolk / hampton roads,1000,11,4,4,2,3,0,,0,1,2,-1,-1,-1,46
norfolk / hampton roads,4700,13,4,4,-1,-1,0,,0,1,-1,-1,-1,-1,46
norfolk / hampton roads,4500,18,4,2,-1,3,0,82674,0,0,-1,-1,-1,-1,46
norfolk / hampton roads,6900,16,4,2,4,3,0,24000,0,1,-1,-1,-1,5,46
norfolk / hampton roads,6700,12,4,2,-1,-1,0,124333,0,1,-1,-1,-1,-1,46
norfolk / hampton roads,17550,4,4,2,-1,-1,0,63003,0,1,-1,-1,0,-1,46
norfolk / hampton roads,7200,12,4,6,3,4,0,106450,0,1,2,-1,-1,-1,46
norfolk / hampton roads,9495,9,4,2,-1,-1,0,90223,0,1,-1,0,7,0,46
norfolk / hampton roads,17985,7,4,12,2,3,0,88474,0,1,0,-1,-1,-1,46
richmond,1500,24,4,NOTVALID,-1,-1,0,,0,0,-1,-1,-1,-1,46
richmond,9950,9,4,0,2,3,0,82000,0,1,2,-1,7,0,46
richmond,16995,7,4,NOTVALID,-1,4,0,118197,0,1,0,-1,3,0,46
richmond,4000,33,4,2,-1,-1,0,199000,0,0,-1,-1,-1,-1,46
richmond,14000,7,4,12,-1,-1,0,106672,0,1,-1,-1,2,0,46
richmond,7500,9,4,2,2,3,0,105000,0,1,2,-1,3,-1,46
richmond,7950,11,4,4,2,-1,0,90707,0,1,0,-1,3,-1,46
richmond,6450,13,4,4,2,3,0,143092,0,0,0,-1,3,-1,46
richmond,6450,12,4,4,2,3,0,153327,0,1,2,-1,3,-1,46
richmond,9950,7,4,NOTVALID,2,3,4,126371,0,1,2,-1,3,-1,46
richmond,6800,11,4,4,2,3,0,,0,1,2,1,3,0,46
richmond,3100,16,4,2,2,3,0,130145,0,0,-1,2,3,4,46
richmond,3000,20,4,6,3,4,0,,0,1,2,2,3,1,46
richmond,10995,7,4,8,-1,1,0,78838,0,1,0,-1,2,0,46
richmond,9000,23,4,14,-1,3,0,75000,0,0,-1,-1,-1,-1,46
richmond,7995,13,4,4,2,-1,0,119675,0,0,2,-1,3,5,46
richmond,11995,9,4,2,2,-1,0,82600,0,0,0,-1,7,0,46
richmond,10995,7,4,10,2,-1,0,110075,0,1,0,-1,2,1,46
richmond,16400,8,4,10,3,-1,0,64662,0,1,-1,-1,9,1,46
richmond,9950,8,4,26,2,3,0,162904,3,1,0,-1,2,5,46
richmond,10500,9,4,12,2,3,0,80345,0,1,-1,-1,-1,-1,46
richmond,14687,8,4,2,1,3,0,89609,0,1,2,-1,-1,0,46
richmond,21995,6,4,4,-1,4,0,73029,0,1,2,-1,3,-1,46
richmond,2800,18,4,NOTVALID,3,3,0,245000,0,1,0,2,3,4,46
richmond,11500,11,4,6,1,4,0,92000,1,1,2,2,3,1,46
richmond,1500,18,4,6,3,-1,0,174000,0,1,1,-1,3,4,46
richmond,7600,10,4,4,2,3,0,141200,0,1,0,2,3,0,46
richmond,6800,11,4,4,2,3,0,,0,1,2,1,3,0,46
richmond,10777,9,4,2,-1,-1,0,62387,0,1,-1,0,3,0,46
richmond,7500,9,4,2,2,3,0,116000,0,1,0,-1,3,-1,46
richmond,9300,12,4,5,3,4,0,106090,0,1,2,0,8,2,46
richmond,8995,12,4,4,-1,3,0,79920,0,1,2,-1,3,4,46
richmond,27300,7,4,2,3,-1,0,28807,0,1,2,-1,9,0,46
richmond,15400,9,4,0,3,-1,0,30682,0,1,2,-1,9,2,46
richmond,1800,21,4,4,3,3,0,,0,0,2,1,3,4,46
richmond,800,17,4,2,4,3,0,206000,0,1,1,1,3,2,46
richmond,28500,3,4,10,2,1,0,25000,3,1,0,-1,2,1,46
richmond,22600,4,4,8,3,-1,0,32957,0,1,-1,-1,9,-1,46
richmond,20600,4,4,1,3,-1,0,31444,0,1,2,-1,7,2,46
richmond,5995,14,4,2,1,3,0,157193,0,1,-1,-1,2,4,46
richmond,3800,15,4,12,-1,-1,0,,0,1,-1,-1,-1,-1,46
richmond,27990,9,4,18,-1,4,0,79341,0,0,2,-1,9,0,46
richmond,5000,14,4,2,3,3,0,140000,0,1,2,2,3,6,46
richmond,1500,23,4,14,-1,-1,0,,0,1,-1,-1,-1,-1,46
richmond,3100,16,4,2,2,3,0,130145,0,0,-1,2,3,4,46
richmond,22300,4,4,8,3,-1,0,46258,0,1,-1,-1,9,1,46
richmond,10995,7,4,8,2,3,0,152000,0,1,0,1,2,4,46
richmond,22000,4,4,8,3,-1,0,37745,0,1,-1,-1,9,0,46
richmond,12550,7,4,8,2,1,0,83100,0,1,0,-1,2,0,46
richmond,7450,13,4,2,1,3,0,110329,0,1,-1,1,3,4,46
richmond,12500,7,4,2,1,1,0,52385,0,1,-1,1,3,4,46
richmond,21100,7,4,0,3,-1,0,52690,0,2,2,-1,7,4,46
richmond,5800,14,4,2,1,3,0,,0,1,-1,-1,-1,10,46
richmond,20600,4,4,1,3,-1,0,31444,0,1,2,-1,7,2,46
richmond,4898,13,4,2,2,3,0,147715,0,1,2,-1,3,0,46
richmond,14687,8,4,2,1,3,0,89609,0,1,2,-1,-1,0,46
richmond,17900,8,4,0,3,-1,0,70588,0,2,2,-1,7,2,46
richmond,1500,33,4,2,4,3,0,200000,0,0,2,0,3,0,46
richmond,3750,14,4,2,3,3,0,170000,0,1,2,2,3,6,46
roanoke,27200,5,4,2,3,-1,0,27279,0,1,2,-1,3,4,46
roanoke,8998,9,4,2,2,3,0,117540,0,1,2,1,3,5,46
roanoke,3100,16,4,2,2,3,0,130145,0,0,-1,2,3,4,46
roanoke,22000,9,4,12,2,-1,0,99400,0,1,-1,-1,-1,1,46
roanoke,24600,3,4,2,3,-1,4,30074,0,1,2,-1,3,-1,46
roanoke,7995,9,4,10,2,3,0,103043,0,1,0,1,2,7,46
roanoke,6500,21,4,14,2,3,0,70000,0,0,-1,-1,-1,0,46
roanoke,6500,14,4,2,3,3,0,106000,0,1,2,0,3,2,46
roanoke,5995,16,4,12,2,3,0,162538,0,1,0,1,2,3,46
roanoke,7995,13,4,6,-1,-1,0,125673,0,1,-1,2,3,-1,46
roanoke,9995,11,4,6,-1,-1,0,103954,0,1,-1,2,3,-1,46
roanoke,7995,13,4,6,-1,-1,0,125673,0,1,-1,2,3,-1,46
roanoke,27400,3,4,24,3,-1,4,10813,0,2,2,-1,0,0,46
roanoke,3100,16,4,2,2,3,0,130145,0,0,-1,2,3,4,46
roanoke,7995,9,4,10,2,3,0,103043,0,1,0,1,2,7,46
roanoke,7995,14,4,6,3,4,0,79465,0,1,2,-1,3,0,46
roanoke,7995,10,4,2,3,3,0,114000,0,1,2,1,7,6,46
roanoke,5995,14,4,10,3,3,0,139000,0,1,0,2,2,4,46
roanoke,6995,12,4,10,3,3,0,125000,0,1,0,2,2,0,46
roanoke,3180,14,4,2,2,3,0,,0,0,0,-1,3,0,46
